imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness
flippedimg_6,5c5403d7114ab80001e4bfe7,Left,6.903,1,0,0.4,0,1
flippedimg_6,5efd440689469118b2540378,Left,5.723,4,0,0.4,0,1
flippedimg_6,5df1a3387caa1e0c69dca179,Left,0.875,1,0,0.4,0,1
flippedimg_6,5c120a94e32f860001657bd1,Left,5.877,1,0,0.4,0,1
flippedimg_6,5de5157820c5aa09b7a53b89,Left,3.402,2,0,0.4,0,1
flippedimg_6,5c041a0ce0483e0001f21370,Left,2.67,1,0,0.4,0,1
flippedimg_6,5e8cb59cf38a3b057a543c1e,Left,9.442,2,0,0.4,0,1
flippedimg_6,5ec85e9240ce74335fcd7b64,Left,8.073,1,0,0.4,0,1
flippedimg_6,5d474ed70f79810001c36084,Left,3.645,1,0,0.4,0,1
flippedimg_6,5e5e06a0394d0811996bd24a,Left,6.989,2,0,0.4,0,1
flippedimg_6,5ef1f70124605d063a917fcb,Left,3.205,2,0,0.4,0,1
flippedimg_6,5ecb01cced3da428165efe9c,Left,5.088,3,0,0.4,0,1
flippedimg_6,5ea664529b1fb66807ced077,Left,6.839,1,0,0.4,0,1
flippedimg_6,5bf50a11499f2f0001d98ddf,Left,8.1,1,0,0.4,0,1
flippedimg_6,5bcd2885ac406f000177d6b0,Left,6.124,1,0,0.4,0,1
flippedimg_12,5d4556c5d1f123001716bae3,Left,5.968,3,0,0.4,0,1
flippedimg_12,5dcb016991c2ba7e029b6545,Left,0.459,1,0,0.4,0,1
flippedimg_12,5e9886c0cb28b607b3e7f42f,Left,0.975,1,0,0.4,0,1
flippedimg_12,5cf23dc994df330018876744,Left,2.925,1,0,0.4,0,1
flippedimg_12,579540d016a091000112cdf5,Left,3.284,1,0,0.4,0,1
flippedimg_12,5eea4d6485ba010cd59c2107,Left,3.119,1,0,0.4,0,1
flippedimg_12,5ede038270fe0e000ab7ae54,Left,3.5,1,0,0.4,0,1
flippedimg_12,5e8222aec6db759394a891f4,Left,7.34,1,0,0.4,0,1
flippedimg_12,59d7a9a250f88f000161eb07,Left,2.139,1,0,0.4,0,1
flippedimg_12,5f204b5558c81f30e9860972,Left,5.87,1,0,0.4,0,1
flippedimg_12,5b910e2aa067840001b100af,Left,3.8,1,0,0.4,0,1
flippedimg_12,5da5a0f915b62c00141f609a,Left,6.363,1,0,0.4,0,1
flippedimg_12,5ad2d9fafb109b0001a32749,Left,9.13,3,0,0.4,0,1
flippedimg_12,5f1e174460bf5d7ad7a63b8e,Left,1.986,1,0,0.4,0,1
flippedimg_12,5d62f080d556f20001807aa2,Left,0,0,0,0.4,0,
flippedimg_12,5f0f39b34102af025bd36ea5,Left,4.012,7,0,0.4,0,1
